Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENTHD1,1.50600889,-3.734875931,1.203108022,-3.10435627,0.001906936,0.012333085
ANXA13,163.1455602,-2.624389471,0.845509136,-3.10391616,0.001909774,0.012348272
WNK2,599.3843745,-1.20825644,0.389283177,-3.103798243,0.001910536,0.012349545
RPL3P13,9.107014062,-2.823276246,0.909638705,-3.103733635,0.001910953,0.012349545
CNR1,548.5280361,1.466425596,0.472490169,3.10361081,0.001911746,0.012351501
CCR1,282.5936385,1.838092222,0.592342261,3.103091476,0.001915104,0.012370021
LINC02878,7.430867763,-1.423729146,0.458844413,-3.102858192,0.001916615,0.012376599
PELI2,1018.141792,1.017343611,0.327900707,3.102596577,0.001918309,0.012384143
SHF,28.81181722,-1.397543968,0.450453593,-3.102525967,0.001918767,0.012384143
CSNK2A3,15.90505354,1.42679275,0.459952083,3.102046502,0.001921878,0.01239232
SLC45A1,6.429990664,-2.266560995,0.730667061,-3.102043484,0.001921897,0.01239232
PKD1L3,14.18931007,-2.320251204,0.747979032,-3.102027068,0.001922004,0.01239232
H3C7,5.296597107,-2.405093226,0.775422668,-3.101654524,0.001924424,0.012404747
MT-ND4,2977426.499,1.178229388,0.37989748,3.10144039,0.001925816,0.012410543
PHBP8,5.909525018,-2.969798934,0.957731611,-3.100867613,0.001929545,0.012428285
DPP9-AS1,2.084359781,-3.47944782,1.12208914,-3.100865782,0.001929557,0.012428285
SNRPCP11,1.326662118,-3.555751596,1.147164456,-3.099600564,0.001937818,0.012471914
MAGEA8,4.247188187,-2.783334777,0.898079591,-3.099207249,0.001940392,0.012481977
PIMREGP4,1.1888376,-3.368015405,1.086738084,-3.099196997,0.001940459,0.012481977
LINC02631,2.329313283,-4.359703526,1.406748756,-3.099134445,0.001940869,0.012481977
DCST1,2.113204733,-2.619262261,0.845190565,-3.099019758,0.001941621,0.012483619
CLCN2,118.705234,-1.375965546,0.444021428,-3.098871941,0.00194259,0.012486659
ANKRD30BP1,4.750143934,-3.766732703,1.215553956,-3.098778695,0.001943201,0.012487399
PTCH1,784.5810264,-1.476211437,0.476462863,-3.098271765,0.001946528,0.012503272
SNORD73B,3.595246078,-2.435158648,0.785978489,-3.098251009,0.001946665,0.012503272
MMP11,33.34995206,-1.75169347,0.565625479,-3.09691401,0.001955466,0.012554267
NSMCE1-DT,18.26932255,-2.023747801,0.653483085,-3.096863325,0.0019558,0.012554267
ENPP3,235.0107157,-1.958525698,0.632431697,-3.09681774,0.001956101,0.012554267
PLXNB1,226.442032,-1.239190531,0.400205523,-3.096385384,0.001958956,0.012567534
OR55B1P,1.565963224,-3.378696415,1.091330629,-3.095942077,0.001961887,0.012581774
HSPA7,8.254341873,-2.352717742,0.760120135,-3.095191975,0.001966855,0.012610425
RBMXP4,1.966268814,-3.414079399,1.103071374,-3.095066628,0.001967687,0.012612542
RIN1,10.06355483,-1.826094841,0.590033198,-3.094901858,0.00196878,0.012616337
C21orf91,744.914111,1.196500427,0.386693856,3.094180084,0.001973577,0.012640635
MTTP,69.37958786,-3.069836866,0.992241828,-3.093839405,0.001975844,0.012651938
ZDHHC12,75.26829572,-2.151920932,0.695912077,-3.09223105,0.001986582,0.012714223
SERINC2,270.9571902,-2.406533582,0.778547899,-3.091053979,0.001994474,0.012761488
MRGPRX2,7.718645561,-4.171918483,1.349873741,-3.090599037,0.001997532,0.012775267
MIR4653,1.459169557,-3.683451131,1.191834219,-3.090573398,0.001997704,0.012775267
ARSD,372.943028,-1.112448088,0.359956489,-3.090507112,0.00199815,0.012775267
LYZ,1024.729548,-1.638917076,0.530375542,-3.090106816,0.002000845,0.012789248
IGKV1-12,85.84693793,-2.215724458,0.717305859,-3.088953517,0.002008629,0.012835739
PHBP3,2.105029815,-3.152411002,1.020573025,-3.08886373,0.002009236,0.012836359
CYP2C9,46.90569733,-3.410063133,1.10421911,-3.088212387,0.002013645,0.012861263
ZNRD2,46.6405566,-1.01518739,0.328773454,-3.087802191,0.002016426,0.01287576
DNAJC4,108.4741541,-1.098992406,0.356105407,-3.086143553,0.002027709,0.012937956
NECAB3,43.87449526,-1.39408682,0.451760688,-3.085896705,0.002029393,0.012945419
RPSAP36,58.75004717,-1.58370053,0.513225872,-3.085776882,0.002030211,0.012947354
ZNF408,15.41034079,-1.847670867,0.598868273,-3.085270916,0.002033668,0.012959549
HNRNPA1P16,11.19964401,-2.286167967,0.741075312,-3.084933379,0.002035978,0.012970981
SUMF1,237.0650536,-1.023786431,0.331885557,-3.084757413,0.002037182,0.012975372
MACIR,526.7934659,-1.60312552,0.5198046,-3.084092602,0.00204174,0.012997823
LINC00354,1.773196461,-3.604556618,1.168846733,-3.083857374,0.002043355,0.013004814
NTN5,2.406113961,-2.71412375,0.880242383,-3.083382261,0.002046621,0.013022282
EGR1,5305.373766,-1.812104353,0.587714437,-3.083307538,0.002047135,0.013022282
FHL2,1388.108155,1.000109898,0.324482739,3.082166713,0.002054997,0.01306569
RNU6-1294P,4.035649189,-2.260584966,0.733480062,-3.081999202,0.002056154,0.01306855
CCIN,3.641248551,-4.661326171,1.512459434,-3.081951202,0.002056485,0.01306855
HEPH,1674.743315,-1.025844677,0.332865053,-3.081863563,0.002057091,0.013069097
RND2,33.46053712,1.803555492,0.58523785,3.081747858,0.002057891,0.013070878
AK3P4,1.296599761,-3.513830066,1.14038185,-3.081274985,0.002061162,0.013085051
HMGB1P5,11.60265111,1.220390001,0.396124507,3.08082428,0.002064284,0.013101568
RNU6-1316P,6.014393489,-2.12610654,0.690173222,-3.080540467,0.002066253,0.013110754
RNU4-51P,4.16706297,-1.967512992,0.638722161,-3.080389425,0.002067301,0.013111469
TRAJ2,1.515966551,-3.736868671,1.213145818,-3.080312865,0.002067833,0.013111469
NHEJ1,11.39559175,-2.167811261,0.703778627,-3.080245943,0.002068297,0.013111469
AK5,82.11518696,-1.276979851,0.414573695,-3.080224019,0.00206845,0.013111469
PCDHB2,73.24749145,1.811983258,0.588534528,3.078805357,0.002078324,0.013164115
LEFTY1,583.3703581,-2.780238993,0.903127875,-3.078455522,0.002080766,0.013176264
CCR5,64.5869822,-2.052422277,0.666748623,-3.078254993,0.002082167,0.013181817
ZGLP1,8.046108076,-2.328026412,0.756399653,-3.077772976,0.002085537,0.013199836
ZNF311,2.11205064,-2.647400106,0.860246941,-3.077488543,0.002087529,0.013209117
RN7SL307P,1.512857883,-3.032885137,0.986073423,-3.075719381,0.002099954,0.013278779
RAP1BP1,19.91109328,-2.42955698,0.789921124,-3.075695668,0.002100121,0.013278779
ITGA9-AS1,228.5273108,-1.199134113,0.38989796,-3.075507531,0.002101446,0.013280486
VSIG10,632.8449892,-1.353576643,0.440321725,-3.074062817,0.00211165,0.013334922
SDHCP2,5.787405421,-2.76710949,0.900175154,-3.073967859,0.002112322,0.01333582
NRCAM,192.397652,1.473791177,0.47956851,3.073160868,0.002118043,0.013358533
ACAP3,46.4477957,-1.048073233,0.341108539,-3.072550561,0.002122379,0.013379174
MINDY1,190.6856778,-1.419424412,0.461996998,-3.072367176,0.002123683,0.013384044
ERICH5,13.61571346,-2.475475635,0.805792646,-3.07210006,0.002125585,0.013392673
AMPD2,115.2685811,-1.315449978,0.428210263,-3.071972096,0.002126496,0.013395062
ACAD10,227.9918186,-1.19695958,0.389737737,-3.071192411,0.002132057,0.013420014
KLHL30-AS1,2.572849833,-3.431180999,1.117742802,-3.069741081,0.002142444,0.013482022
MIR1269B,1.396653144,-3.603805886,1.174102673,-3.069412897,0.002144799,0.013490136
CYB5R2,59.26581511,-1.680499828,0.547498938,-3.069412032,0.002144806,0.013490136
KLC4,174.8217346,-1.502969836,0.489812859,-3.068457287,0.002151671,0.013527303
FGF7,2958.529472,1.22550967,0.399391668,3.068440752,0.00215179,0.013527303
SYT11,471.0945802,1.046225901,0.340973937,3.068345666,0.002152475,0.013528229
LINC02435,1.462321379,-3.689101039,1.202564015,-3.067696183,0.002157158,0.013554278
MMADHC-DT,48.30699983,-1.237778292,0.403635065,-3.06657771,0.002165245,0.013598302
RARRES1,1055.034341,1.34983473,0.440193518,3.066457536,0.002166116,0.013600375
RNU6-50P,1.743015931,-2.924869341,0.954314521,-3.064890322,0.002177498,0.013664297
LINC00638,3.412947545,-2.957042137,0.964830197,-3.064831663,0.002177925,0.013664297
CAB39L,952.4151822,1.505635768,0.491304385,3.064568143,0.002179845,0.013672932
EME1,19.16128723,-1.526721702,0.498286974,-3.063940625,0.002184423,0.013698229
TREM1,53.01515252,-2.527249598,0.82507156,-3.063067159,0.002190809,0.013734854
SCN3A,437.7168217,1.577583841,0.515129232,3.062501102,0.002194957,0.013757431
TTC4,12.02565417,-1.478422825,0.482795972,-3.062210353,0.00219709,0.013767373
AIMP1P1,10.67259329,-1.976301171,0.645690995,-3.060753809,0.002207805,0.013826649
DGCR8,169.405106,-1.224943492,0.400226445,-3.060626073,0.002208747,0.013826649
RPL11P3,41.88162994,-1.592895343,0.520556215,-3.059987175,0.002213465,0.013849289
HMGB3P18,1.988461246,-3.409551361,1.114399297,-3.059541917,0.002216758,0.013866444
PTGES2,108.5360909,-1.136354032,0.371505654,-3.058779912,0.002222404,0.013898306
GRM7-AS3,3.575397104,-4.293312845,1.403685817,-3.058599576,0.002223742,0.013903219
MIR103A2,32.46092411,1.201480485,0.392881244,3.058126348,0.002227256,0.013919077
ZNF787,208.7056376,1.776654736,0.58103503,3.057741175,0.002230121,0.01393272
KBTBD4,35.68881651,-1.692206559,0.553523619,-3.057153302,0.0022345,0.013953147
SKA2P1,1.605908276,-3.070637722,1.00449868,-3.056885772,0.002236495,0.013962142
SHPK,48.5720447,-1.270330334,0.415780036,-3.055294204,0.002248398,0.014027504
CARD6,413.1792857,1.428637111,0.467598827,3.055262392,0.002248637,0.014027504
PIWIL2,19.58700102,-2.008729231,0.657508145,-3.055063647,0.002250128,0.014033324
INAVA,104.6155429,-2.330426711,0.762845871,-3.054911614,0.002251269,0.014036961
RPH3AL,71.83068898,-1.761680822,0.576758094,-3.054453572,0.002254709,0.014050682
MTCO1P24,6.142880288,-3.060693422,1.002078369,-3.054345367,0.002255523,0.014050682
PAM16,16.22726428,-1.915696053,0.627208398,-3.054321433,0.002255703,0.014050682
MCM8-AS1,2.654486892,-2.901686701,0.950093869,-3.054105279,0.002257328,0.01405733
C10orf82,10.09494144,-2.018495228,0.660951051,-3.053925439,0.002258682,0.014060968
NAP1L4P3,9.16356073,1.255498823,0.411116071,3.053879212,0.00225903,0.014060968
TMEM37,106.4847554,-1.975938601,0.647068407,-3.053678066,0.002260545,0.014066785
RNASE7,1.845340396,-4.006366099,1.312011153,-3.053606739,0.002261083,0.014066785
GSTM4,322.2112034,-1.099973277,0.360245568,-3.053398503,0.002262652,0.014073072
ANKRD34A,36.50523471,1.044692842,0.342255946,3.052373099,0.002270397,0.014117752
CNTNAP4,2.939348228,-3.924293598,1.285754474,-3.052132951,0.002272214,0.014125562
PPP1R26P1,1.514181472,-3.387871041,1.110144449,-3.051738938,0.002275199,0.014137131
TCIM,2627.953774,1.14735334,0.375988542,3.051564641,0.00227652,0.014141849
GPC4,812.6243996,1.147436804,0.376081375,3.051033312,0.002280553,0.014163403
E4F1,45.09750034,-1.146729001,0.37586296,-3.050923139,0.00228139,0.014165105
CRLF1,47.50932414,2.679141478,0.878373447,3.050116651,0.002287525,0.014196735
FKBP5,8547.880771,1.373564694,0.45034448,3.050031151,0.002288176,0.014196735
GAPT,108.054005,-2.30881789,0.757028572,-3.04984247,0.002289614,0.014202155
OR6T1,3.659044928,-3.375321208,1.106782245,-3.049670542,0.002290925,0.014206366
SIKE1,1539.568917,1.042398613,0.341858524,3.049210533,0.002294436,0.014218047
SRGAP2B,19.23404121,-1.73904518,0.570438633,-3.048610456,0.002299024,0.014242967
LGALSL-DT,36.67592219,-1.746627765,0.573012835,-3.048147719,0.002302567,0.014257899
NUP50-DT,165.6677893,1.770427313,0.580864599,3.047917392,0.002304333,0.014265321
ZNF37CP,5.303171845,-2.962816152,0.972254595,-3.047366572,0.00230856,0.014287976
LINC01648,2.508743934,-4.121161077,1.352635504,-3.046763939,0.002313193,0.014309612
RAB33B,875.2573393,1.039892121,0.341338367,3.046514022,0.002315117,0.014314475
NGRN,564.395921,1.340258779,0.43994653,3.046412884,0.002315896,0.014315774
TOMM20L,7.986518852,-1.883155698,0.618220106,-3.046092613,0.002318364,0.014327513
EBF3,145.4785166,2.408012025,0.790685517,3.045473799,0.00232314,0.014353504
BAIAP2-DT,47.30933558,-1.594929204,0.523888676,-3.04440481,0.002331412,0.014394009
LINC01276,4.973327225,-2.903646691,0.953893276,-3.043995345,0.002334588,0.014407741
EGLN2,62.6713319,-1.30055835,0.427269188,-3.043885182,0.002335443,0.014408289
PTPRH,292.6172889,-1.728919243,0.568027798,-3.043722943,0.002336702,0.014412528
CAPN5,971.4494663,-1.179431712,0.387603696,-3.04288046,0.002343254,0.014445856
CAPN10,75.56094995,-1.292877764,0.424937742,-3.04251102,0.002346132,0.01445257
KRT8P29,1.66586599,-3.843936247,1.263444835,-3.042425076,0.002346802,0.01445257
BORCS6,19.87438733,-1.908367685,0.627263053,-3.042372217,0.002347215,0.01445257
IGKV1OR2-108,24.7705923,-1.908742986,0.627499209,-3.041825325,0.002351483,0.014475311
DHX34,33.48380322,-1.508151262,0.495879674,-3.041365355,0.002355079,0.0144939
SP140,123.350223,-1.982197498,0.651766831,-3.041267832,0.002355842,0.01449505
MSTO2P,4.28301397,-2.346906482,0.77179513,-3.040841268,0.002359182,0.014510583
MIR548F3,1.90174373,-3.332642534,1.09597624,-3.04079816,0.002359519,0.014510583
TMEM75,66.67135127,1.631087992,0.536667636,3.039288902,0.002371373,0.014572798
PHF24,6.982680167,-2.390519006,0.786735797,-3.038528328,0.002377368,0.014606068
PARP11-AS1,12.6294288,-1.928103473,0.63466897,-3.037967137,0.002381799,0.014622586
C11orf80,159.4847454,-1.249899209,0.411475197,-3.037605227,0.002384661,0.01463433
PHBP13,1.558560119,-3.778057648,1.243772973,-3.037578182,0.002384875,0.01463433
SCML4,123.0219531,-2.03015123,0.668438068,-3.037156809,0.002388212,0.01464766
CEACAM21,11.87597571,-2.047744432,0.674362767,-3.036562116,0.002392928,0.01467301
CXADR,1081.861556,-1.387890991,0.457088304,-3.03637389,0.002394422,0.014675502
OR1L3,1.139576977,-3.335196071,1.098417724,-3.036364033,0.002394501,0.014675502
MUTYH,19.34257552,-1.413608286,0.465570967,-3.0362896,0.002395092,0.014675552
ABCD1,28.43804228,-2.281017375,0.751306789,-3.036066501,0.002396865,0.01468284
FAM229A,26.25591977,-1.628749707,0.536485582,-3.035961752,0.002397698,0.014684367
CD6,39.87410404,-1.963845886,0.647065303,-3.035004159,0.002405324,0.014718505
BRWD1-AS1,3.906941011,-2.653064814,0.874165639,-3.034968085,0.002405611,0.014718505
LCN2,597.373491,-2.640036932,0.870154003,-3.03398815,0.002413439,0.014762809
RNU4-29P,2.573137528,-3.166704552,1.043879683,-3.033591517,0.002416614,0.014778637
CCN3,194.3429781,1.383019526,0.455940379,3.03333416,0.002418676,0.014787654
LINC01342,20.49385989,-2.510711433,0.82794744,-3.032452679,0.002425751,0.014822489
CKS1BP7,1.829559811,-4.019906479,1.325664044,-3.032371962,0.0024264,0.014822489
RASSF10,14.74696472,-2.984097987,0.984093764,-3.03233096,0.00242673,0.014822489
GOLGA5P1,12.38469696,-2.235406328,0.737342198,-3.031708117,0.002431742,0.014845898
RAPGEF4,146.7612997,1.488538717,0.491028156,3.031473244,0.002433635,0.014853775
RPL17P22,1.470923722,-3.324660915,1.096959004,-3.03079778,0.002439085,0.014879899
EXOSC10-AS1,1.718074946,-3.194706375,1.054116955,-3.030694422,0.00243992,0.014879908
SNORA30B,2.567168053,-3.206115571,1.057896576,-3.03065124,0.002440269,0.014879908
BNC1,33.25341961,2.827194591,0.932943723,3.030402071,0.002442284,0.014881027
RN7SKP292,3.845116292,-3.127007859,1.031887964,-3.030375359,0.0024425,0.014881027
LGALS2,180.6174825,-3.006563937,0.992144548,-3.030368854,0.002442552,0.014881027
CCL15-CCL14,1.529324957,-3.012043819,0.993987218,-3.030264137,0.002443399,0.014881027
RBPMS-AS1,20.26194666,2.360683481,0.779154535,3.029801375,0.002447146,0.014900177
SPOCK1,2636.021722,1.623124211,0.535860864,3.029003085,0.002453622,0.014935992
CCL22,20.30447686,-2.955950078,0.975924159,-3.028872736,0.002454681,0.014938824
SERPINA6,8.234901178,-2.883020347,0.951910795,-3.028666513,0.002456357,0.01494541
TRIM7,22.44545229,-1.365795851,0.451118103,-3.027579349,0.00246521,0.01499565
UGCG,1951.287018,1.155994531,0.381863243,3.027247454,0.002467918,0.015008498
LUNAR1,5.54213502,-2.60501297,0.8607591,-3.026413511,0.002474736,0.015046324
RMST,75.8562953,2.057382146,0.679940393,3.025827217,0.002479539,0.015071887
RN7SL674P,20.34657489,1.590312829,0.525694027,3.025168154,0.002484949,0.015097477
RN7SL200P,6.230938024,-2.291231349,0.757470108,-3.02484722,0.002487588,0.015107736
MMP14,499.0862352,1.114510985,0.368455712,3.024816686,0.002487839,0.015107736
INPP5K,66.67717606,-1.417953019,0.46879723,-3.024661682,0.002489114,0.015111834
PYCARD,150.4015401,-1.724191022,0.570086746,-3.024436254,0.00249097,0.015119452
SEC1P,3.892132322,-2.897164738,0.957990303,-3.024210923,0.002492826,0.015123423
NUP35P1,1.532875042,-3.380642213,1.118218781,-3.023238629,0.00250085,0.015161137
TTC21A,86.31751529,-1.897647005,0.627942615,-3.022007045,0.002511047,0.015219292
TERB1,3.33980659,-2.043930989,0.676801067,-3.019987836,0.002527848,0.015302695
MAP2,769.8894445,1.287748194,0.426459751,3.019624225,0.002530885,0.015316976
RPL23AP63,1.324990234,-3.547257509,1.174759887,-3.019559613,0.002531425,0.015316976
ALG14-AS1,10.85569897,-2.016493397,0.667827222,-3.01948368,0.002532059,0.015317133
HIPK1-AS1,13.92650619,-2.22404008,0.737141087,-3.01711588,0.002551922,0.01543358
NANOGP7,1.989611094,-3.41670065,1.132480794,-3.01700538,0.002552853,0.015434157
TOMM40L,22.12464447,-1.555994906,0.515881484,-3.016186767,0.002559755,0.01545904
LRRC46,3.559535677,-2.141107334,0.709953913,-3.015839893,0.002562685,0.015471528
MTCO2P33,2.329550973,-3.668944936,1.216727582,-3.015420205,0.002566235,0.015486641
ZBTB40-IT1,3.332219098,-2.399250679,0.795682476,-3.015336835,0.00256694,0.015487185
C7,5200.601532,1.543196375,0.511889202,3.014707808,0.002572269,0.01551017
GPX8,692.7916785,1.670101601,0.553991359,3.014670849,0.002572583,0.01551017
CAPN3,108.5652515,-1.246888139,0.413606986,-3.014668951,0.002572599,0.01551017
AK1,63.18426258,-1.689305323,0.560381728,-3.014561751,0.002573508,0.015511936
GAPDHP61,9.857883565,-1.762119814,0.584830184,-3.013045263,0.002586403,0.015584458
MIR1262,1.711306024,-2.827945036,0.938580771,-3.013001249,0.002586779,0.015584458
PRR14,142.9318582,-1.061660644,0.352503297,-3.011775075,0.00259725,0.015640054
TECTA,18.23401985,-1.444958762,0.479875939,-3.011109005,0.002602954,0.01566316
C12orf74,32.91807184,-2.52065115,0.837141731,-3.011020784,0.00260371,0.015663192
PPIAP51,26.46150414,-1.413932247,0.469594662,-3.010963198,0.002604204,0.015663192
ADGRF1,21.1142591,-2.213775231,0.73535262,-3.010494789,0.002608224,0.015683623
SLC6A15,59.95383662,2.332864587,0.775034175,3.010015123,0.002612347,0.015700909
SNORA5A,368.9492324,1.51512571,0.503448273,3.009496291,0.002616813,0.015723995
TRAPPC4,206.6395977,-1.03223903,0.343007874,-3.009374153,0.002617865,0.015726564
RNU6-597P,4.213171111,-2.131496249,0.708388475,-3.008936937,0.002621635,0.015744579
PYGL,531.0998937,1.159368117,0.385315338,3.008881308,0.002622115,0.015744579
SCN7A,4178.526012,1.080458504,0.359116964,3.00865348,0.002624082,0.015752631
PPIAP30,1.392754403,-3.606219869,1.198746889,-3.008324694,0.002626923,0.015757205
DBP,20.45171333,-1.684032817,0.55979926,-3.00827982,0.002627311,0.015757205
NAP1L6P,3.938222345,-1.904684138,0.633163424,-3.008203041,0.002627975,0.015757205
KIF25,3.611617962,-3.101609833,1.03113021,-3.007971063,0.002629982,0.015761727
AP1M2,93.50220407,-2.009793345,0.668181703,-3.007854502,0.002630991,0.015764019
RN7SKP235,1.82757022,-3.293323795,1.095008332,-3.007578755,0.002633379,0.015773316
IRF8,260.4705811,-1.200236358,0.399083552,-3.007481399,0.002634222,0.015773316
TMOD1,762.771526,1.302960495,0.433243081,3.007458289,0.002634423,0.015773316
EIF1B,673.2268848,1.181947383,0.393120135,3.006580628,0.00264204,0.01581516
RPL36P2,1.621372161,-3.833391758,1.275058782,-3.006443163,0.002643235,0.015817583
FAM160B2,77.85465964,-1.495906321,0.497601038,-3.006236334,0.002645033,0.015821788
LINC00921,22.79301552,-2.083293386,0.693121099,-3.005670133,0.002649963,0.015847509
